Group,OrigProgram,Marker Color,Marker Icon,Icon Color,Custom Size,Image,Year,Name,Description,Location,Latitude,Longitude,Geocoded address,Street,Town,InformalTown,Zip
Operating Support,ENDOW,orange,,,,,2018,Goodspeed Opera House,"$23,668",6 Main Street East Haddam CT 06423-1302,41.4517692,-72.4625672,"6 Main St, East Haddam, CT 06423, USA",6 Main Street,East Haddam,East Haddam,06423-1302
Operating Support,ENDOW,orange,,,,,2019,Goodspeed Opera House,"$8,047",6 Main Street East Haddam CT 06423-1302,41.4517692,-72.4625672,"6 Main St, East Haddam, CT 06423, USA",6 Main Street,East Haddam,East Haddam,06423-1302
Operating Support,ENDOW,orange,,,,,2020,Goodspeed Opera House,"$25,374",6 Main Street East Haddam CT 06423-1302,41.4517692,-72.4625672,"6 Main St, East Haddam, CT 06423, USA",6 Main Street,East Haddam,East Haddam,06423-1302
Operating Support,Mandated,orange,,,,,2017,Goodspeed Opera House,"$43,325",6 Main Street East Haddam CT 06423-1302,41.4517692,-72.4625672,"6 Main St, East Haddam, CT 06423, USA",6 Main Street,East Haddam,East Haddam,06423-1302
Operating Support,ENDOW,orange,,,,,2017,"Wallingford Symphony Society, Inc.",$500,PO Box 6023 Wallingford CT 06492-3800,41.4570108,-72.8230736,"Wallingford, CT 06492, USA",PO Box 6023,Wallingford,Wallingford,06492-3800
Operating Support,ENDOW,orange,,,,,2018,Brookfield Craft Center,$855,286 Whisconier Road Brookfield CT 06804-1817,41.4822902,-73.4081159,"286 Whisconier Rd, Brookfield, CT 06804, USA",286 Whisconier Road,Brookfield,Brookfield,06804-1817
Operating Support,ENDOW,orange,,,,,2019,Brookfield Craft Center,"$6,488",286 Whisconier Road Brookfield CT 06804-1817,41.4822902,-73.4081159,"286 Whisconier Rd, Brookfield, CT 06804, USA",286 Whisconier Road,Brookfield,Brookfield,06804-1817
Operating Support,ENDOW,orange,,,,,2020,Brookfield Craft Center,"$1,882",286 Whisconier Road Brookfield CT 06804-1817,41.4822902,-73.4081159,"286 Whisconier Rd, Brookfield, CT 06804, USA",286 Whisconier Road,Brookfield,Brookfield,06804-1817
Operating Support,SAP,orange,,,,,2018,Brookfield Craft Center,"$5,463",286 Whisconier Road Brookfield CT 06804-1817,41.4822902,-73.4081159,"286 Whisconier Rd, Brookfield, CT 06804, USA",286 Whisconier Road,Brookfield,Brookfield,06804-1817
Operating Support,SAP,orange,,,,,2019,Brookfield Craft Center,"$5,000",286 Whisconier Road Brookfield CT 06804-1817,41.4822902,-73.4081159,"286 Whisconier Rd, Brookfield, CT 06804, USA",286 Whisconier Road,Brookfield,Brookfield,06804-1817
Operating Support,SAP,orange,,,,,2020,Brookfield Craft Center,"$5,950",286 Whisconier Road Brookfield CT 06804-1817,41.4822902,-73.4081159,"286 Whisconier Rd, Brookfield, CT 06804, USA",286 Whisconier Road,Brookfield,Brookfield,06804-1817
Operating Support,ENDOW,orange,,,,,2017,I-Park Foundation,"$5,978",428 Hopyard Road East Haddam CT 06423,41.4936407,-72.3466325,"428 Hopyard Rd, East Haddam, CT 06423, USA",428 Hopyard Road,East Haddam,East Haddam,6423
Operating Support,ENDOW,orange,,,,,2018,I-Park Foundation,"$3,180",428 Hopyard Road East Haddam CT 06423,41.4936407,-72.3466325,"428 Hopyard Rd, East Haddam, CT 06423, USA",428 Hopyard Road,East Haddam,East Haddam,6423
Operating Support,ENDOW,orange,,,,,2020,I-Park Foundation,"$3,688",428 Hopyard Road East Haddam CT 06423,41.4936407,-72.3466325,"428 Hopyard Rd, East Haddam, CT 06423, USA",428 Hopyard Road,East Haddam,East Haddam,6423
Operating Support,SAP,orange,,,,,2017,I-Park Foundation,"$5,246",428 Hopyard Road East Haddam CT 06423,41.4936407,-72.3466325,"428 Hopyard Rd, East Haddam, CT 06423, USA",428 Hopyard Road,East Haddam,East Haddam,6423
Operating Support,SAP,orange,,,,,2018,I-Park Foundation,"$2,212",428 Hopyard Road East Haddam CT 06423,41.4936407,-72.3466325,"428 Hopyard Rd, East Haddam, CT 06423, USA",428 Hopyard Road,East Haddam,East Haddam,6423
Operating Support,SAP,orange,,,,,2019,I-Park Foundation,"$5,000",428 Hopyard Road East Haddam CT 06423,41.4936407,-72.3466325,"428 Hopyard Rd, East Haddam, CT 06423, USA",428 Hopyard Road,East Haddam,East Haddam,6423
Operating Support,SAP,orange,,,,,2020,I-Park Foundation,"$5,950",428 Hopyard Road East Haddam CT 06423,41.4936407,-72.3466325,"428 Hopyard Rd, East Haddam, CT 06423, USA",428 Hopyard Road,East Haddam,East Haddam,6423
Operating Support,SAP,orange,,,,,2017,Gallery 53,"$4,384",53 Colony Street Meriden CT 06450-3200,41.5393798,-72.8014272,"53 Colony St, Meriden, CT 06451, USA",53 Colony Street,Meriden,Meriden,06450-3200
Operating Support,SAP,orange,,,,,2018,Gallery 53,"$2,605",53 Colony Street Meriden CT 06450-3200,41.5393798,-72.8014272,"53 Colony St, Meriden, CT 06451, USA",53 Colony Street,Meriden,Meriden,06450-3200
Operating Support,SAP,orange,,,,,2019,Gallery 53,"$2,000",53 Colony Street Meriden CT 06450-3200,41.5393798,-72.8014272,"53 Colony St, Meriden, CT 06451, USA",53 Colony Street,Meriden,Meriden,06450-3200
Operating Support,SAP,orange,,,,,2020,Gallery 53,"$2,700",53 Colony Street Meriden CT 06450-3200,41.5393798,-72.8014272,"53 Colony St, Meriden, CT 06451, USA",53 Colony Street,Meriden,Meriden,06450-3200
Operating Support,ENDOW,orange,,,,,2017,Middletown Chorale^Greater,$500,Box 527 Middletown CT 06457,41.5460323,-72.6505957,"Middletown, CT 06457, USA",Box 527,Middletown,Middletown,6457
Operating Support,ENDOW,orange,,,,,2018,Middletown Chorale^Greater,"$1,330",Box 527 Middletown CT 06457,41.5460323,-72.6505957,"Middletown, CT 06457, USA",Box 527,Middletown,Middletown,6457
Operating Support,ENDOW,orange,,,,,2019,Middletown Chorale^Greater,"$1,583",Box 527 Middletown CT 06457,41.5460323,-72.6505957,"Middletown, CT 06457, USA",Box 527,Middletown,Middletown,6457
Operating Support,ENDOW,orange,,,,,2020,Middletown Chorale^Greater,$769,Box 527 Middletown CT 06457,41.5460323,-72.6505957,"Middletown, CT 06457, USA",Box 527,Middletown,Middletown,6457
Operating Support,SAP,orange,,,,,2017,Middletown Chorale^Greater,"$4,155",Box 527 Middletown CT 06457,41.5460323,-72.6505957,"Middletown, CT 06457, USA",Box 527,Middletown,Middletown,6457
Operating Support,SAP,orange,,,,,2018,Middletown Chorale^Greater,"$3,432",Box 527 Middletown CT 06457,41.5460323,-72.6505957,"Middletown, CT 06457, USA",Box 527,Middletown,Middletown,6457
Operating Support,SAP,orange,,,,,2019,Middletown Chorale^Greater,"$5,000",Box 527 Middletown CT 06457,41.5460323,-72.6505957,"Middletown, CT 06457, USA",Box 527,Middletown,Middletown,6457
Operating Support,SAP,orange,,,,,2020,Middletown Chorale^Greater,"$5,950",Box 527 Middletown CT 06457,41.5460323,-72.6505957,"Middletown, CT 06457, USA",Box 527,Middletown,Middletown,6457
Operating Support,SAP,orange,,,,,2020,Middletown Concert Association^Greater,"$2,700",Box 2622 Middletown CT 06457,41.5460323,-72.6505957,"Middletown, CT 06457, USA",Box 2622,Middletown,Middletown,6457
Operating Support,ENDOW,orange,,,,,2017,Waterbury Symphony Orchestra,"$3,320",160 Robbins Street Waterbury CT 06721,41.5579096,-73.0611519,"160 Robbins St, Waterbury, CT 06708, USA",160 Robbins Street,Waterbury,Waterbury,6721
Operating Support,ENDOW,orange,,,,,2019,Waterbury Symphony Orchestra,$650,160 Robbins Street Waterbury CT 06721,41.5579096,-73.0611519,"160 Robbins St, Waterbury, CT 06708, USA",160 Robbins Street,Waterbury,Waterbury,6721
Operating Support,SAP,orange,,,,,2020,Waterbury Symphony Orchestra,"$8,750",160 Robbins Street Waterbury CT 06721,41.5579096,-73.0611519,"160 Robbins St, Waterbury, CT 06708, USA",160 Robbins Street,Waterbury,Waterbury,6721
Operating Support,SAP,orange,,,,,2018,Waterbury Chorale,"$2,710",PO Box 36 Middlebury CT 06723,41.56,-73.05,"Waterbury, CT 06723, USA",PO Box 36,Middlebury,Middlebury,6723
Operating Support,SAP,orange,,,,,2020,Waterbury Chorale,"$1,800",PO Box 36 Middlebury CT 06723,41.56,-73.05,"Waterbury, CT 06723, USA",PO Box 36,Middlebury,Middlebury,6723
Operating Support,DirLocal,orange,,,,,2018,CT Humanities,"$680,000","100 Riverview Center, Suite 270 Middletown CT 06457-3204",41.5604553,-72.6489682,"100 Riverview Center, Middletown, CT 06457, USA","100 Riverview Center, Suite 270",Middletown,Middletown,06457-3204
Operating Support,DirLocal,orange,,,,,2019,CT Humanities,"$850,000","100 Riverview Center, Suite 270 Middletown CT 06457-3204",41.5604553,-72.6489682,"100 Riverview Center, Middletown, CT 06457, USA","100 Riverview Center, Suite 270",Middletown,Middletown,06457-3204
Operating Support,DirLocal,orange,,,,,2020,CT Humanities,"$850,000","100 Riverview Center, Suite 270 Middletown CT 06457-3204",41.5604553,-72.6489682,"100 Riverview Center, Middletown, CT 06457, USA","100 Riverview Center, Suite 270",Middletown,Middletown,06457-3204
Operating Support,ENDOW,orange,,,,,2017,"Sherman Chamber Ensemble, Inc.",$500,PO Box 578 Sherman CT 06784,41.5731784,-73.4987947,"29 Route 37 Ctr, Ste 1, Sherman, CT 06784, USA",PO Box 578,Sherman,Sherman,6784
Operating Support,ENDOW,orange,,,,,2019,"Sherman Chamber Ensemble, Inc.","$1,340",PO Box 578 Sherman CT 06784,41.5731784,-73.4987947,"29 Route 37 Ctr, Ste 1, Sherman, CT 06784, USA",PO Box 578,Sherman,Sherman,6784
Operating Support,SAP,orange,,,,,2020,"Sherman Chamber Ensemble, Inc.","$5,950",PO Box 578 Sherman CT 06784,41.5731784,-73.4987947,"29 Route 37 Ctr, Ste 1, Sherman, CT 06784, USA",PO Box 578,Sherman,Sherman,6784
Operating Support,ENDOW,orange,,,,,2017,"TheatreWorks of New Milford, Inc",$500,PO Box 836 New Milford CT 06776-3001,41.5782889,-73.4115856,"37 Main St, New Milford, CT 06776, USA",PO Box 836,New Milford,New Milford,06776-3001
Operating Support,ENDOW,orange,,,,,2018,"TheatreWorks of New Milford, Inc","$1,345",PO Box 836 New Milford CT 06776-3001,41.5782889,-73.4115856,"37 Main St, New Milford, CT 06776, USA",PO Box 836,New Milford,New Milford,06776-3001
Operating Support,ENDOW,orange,,,,,2019,"TheatreWorks of New Milford, Inc",$500,PO Box 836 New Milford CT 06776-3001,41.5782889,-73.4115856,"37 Main St, New Milford, CT 06776, USA",PO Box 836,New Milford,New Milford,06776-3001
Operating Support,ENDOW,orange,,,,,2020,"TheatreWorks of New Milford, Inc",$890,PO Box 836 New Milford CT 06776-3001,41.5782889,-73.4115856,"37 Main St, New Milford, CT 06776, USA",PO Box 836,New Milford,New Milford,06776-3001
Operating Support,SAP,orange,,,,,2017,"TheatreWorks of New Milford, Inc","$4,375",PO Box 836 New Milford CT 06776-3001,41.5782889,-73.4115856,"37 Main St, New Milford, CT 06776, USA",PO Box 836,New Milford,New Milford,06776-3001
Operating Support,SAP,orange,,,,,2018,"TheatreWorks of New Milford, Inc","$3,702",PO Box 836 New Milford CT 06776-3001,41.5782889,-73.4115856,"37 Main St, New Milford, CT 06776, USA",PO Box 836,New Milford,New Milford,06776-3001
Operating Support,SAP,orange,,,,,2019,"TheatreWorks of New Milford, Inc","$5,000",PO Box 836 New Milford CT 06776-3001,41.5782889,-73.4115856,"37 Main St, New Milford, CT 06776, USA",PO Box 836,New Milford,New Milford,06776-3001
Operating Support,SAP,orange,,,,,2020,"TheatreWorks of New Milford, Inc","$5,950",PO Box 836 New Milford CT 06776-3001,41.5782889,-73.4115856,"37 Main St, New Milford, CT 06776, USA",PO Box 836,New Milford,New Milford,06776-3001
Operating Support,SAP,orange,,,,,2020,Washington Art Association,"$4,200",4 Bryan Memorial Plaza Washington CT 06794,41.6402739,-73.3206909,"4 Bryan Memorial Plaza, Washington Depot, CT 06794, USA",4 Bryan Memorial Plaza,Washington,Washington Depot,6794
Operating Support,ENDOW,orange,,,,,2017,Washington Art Association,"$1,698",PO Box 173 Washington CT 06794,41.6410607,-73.3206697,"2 Bryan Hall Plaza, Washington Depot, CT 06794, USA",PO Box 173,Washington,Washington Depot,6794
Operating Support,SAP,orange,,,,,2018,Washington Art Association,"$1,892",PO Box 173 Washington CT 06794,41.6410607,-73.3206697,"2 Bryan Hall Plaza, Washington Depot, CT 06794, USA",PO Box 173,Washington,Washington Depot,6794
Operating Support,ENDOW,orange,,,,,2017,After School Arts Program/ASAP,"$1,782",PO Box 15 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 15,Washington,Washington Depot,6794
Operating Support,ENDOW,orange,,,,,2017,"Pilobolus, Inc.","$14,853",PO Box 388 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 388,Washington,Washington Depot,6794
Operating Support,ENDOW,orange,,,,,2018,After School Arts Program/ASAP,"$8,560",PO Box 15 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 15,Washington,Washington Depot,6794
Operating Support,ENDOW,orange,,,,,2018,"Pilobolus, Inc.","$8,800",PO Box 388 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 388,Washington,Washington Depot,6794
Operating Support,ENDOW,orange,,,,,2019,After School Arts Program/ASAP,"$3,463",PO Box 15 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 15,Washington,Washington Depot,6794
Operating Support,ENDOW,orange,,,,,2019,"Pilobolus, Inc.","$4,133",PO Box 388 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 388,Washington,Washington Depot,6794
Operating Support,ENDOW,orange,,,,,2020,After School Arts Program/ASAP,"$4,094",PO Box 15 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 15,Washington,Washington Depot,6794
Operating Support,ENDOW,orange,,,,,2020,"Pilobolus, Inc.","$17,177",PO Box 388 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 388,Washington,Washington Depot,6794
Operating Support,SAP,orange,,,,,2017,"Pilobolus, Inc.","$14,423",PO Box 388 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 388,Washington,Washington Depot,6794
Operating Support,SAP,orange,,,,,2018,"Pilobolus, Inc.","$21,231",PO Box 388 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 388,Washington,Washington Depot,6794
Operating Support,SAP,orange,,,,,2019,"Pilobolus, Inc.","$12,500",PO Box 388 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 388,Washington,Washington Depot,6794
Operating Support,SAP,orange,,,,,2020,After School Arts Program/ASAP,"$7,500",PO Box 15 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 15,Washington,Washington Depot,6794
Operating Support,SAP,orange,,,,,2020,"Pilobolus, Inc.","$10,500",PO Box 388 Washington CT 06794,41.6500394,-73.3354993,"WASHINGTON DT, CT 06794, USA",PO Box 388,Washington,Washington Depot,6794
Operating Support,ENDOW,orange,,,,,2019,New Britain Symphony Orchestra,$583,PO Box 1253 New Britain CT 06051-2269,41.6651577,-72.7629126,"New Britain, CT 06051, USA",PO Box 1253,New Britain,New Britain,06051-2269
Operating Support,ENDOW,orange,,,,,2020,New Britain Symphony Orchestra,"$6,064",PO Box 1253 New Britain CT 06051-2269,41.6651577,-72.7629126,"New Britain, CT 06051, USA",PO Box 1253,New Britain,New Britain,06051-2269
Operating Support,ENDOW,orange,,,,,2017,New Britain Youth Theater,$500,PO Box 306 New Britain CT 06050,41.6657982,-72.7762025,"135 Chestnut St, New Britain, CT 06050, USA",PO Box 306,New Britain,New Britain,6050
Operating Support,ENDOW,orange,,,,,2018,New Britain Youth Theater,"$1,430",PO Box 306 New Britain CT 06050,41.6657982,-72.7762025,"135 Chestnut St, New Britain, CT 06050, USA",PO Box 306,New Britain,New Britain,6050
Operating Support,SAP,orange,,,,,2017,New Britain Youth Theater,"$5,647",PO Box 306 New Britain CT 06050,41.6657982,-72.7762025,"135 Chestnut St, New Britain, CT 06050, USA",PO Box 306,New Britain,New Britain,6050
Operating Support,SAP,orange,,,,,2019,New Britain Youth Theater,"$5,000",PO Box 306 New Britain CT 06050,41.6657982,-72.7762025,"135 Chestnut St, New Britain, CT 06050, USA",PO Box 306,New Britain,New Britain,6050
Operating Support,DirLocal,orange,,,,,2018,New Britain^City of,"$31,504",27 West Main Street New Britain CT 06052,41.6681232,-72.7826183,"27 W Main St, New Britain, CT 06051, USA",27 West Main Street,New Britain,New Britain,6052
Operating Support,DirLocal,orange,,,,,2019,New Britain^City of,"$39,380",27 West Main Street New Britain CT 06052,41.6681232,-72.7826183,"27 W Main St, New Britain, CT 06051, USA",27 West Main Street,New Britain,New Britain,6052
Operating Support,DirLocal,orange,,,,,2020,New Britain^City of,"$39,380",27 West Main Street New Britain CT 06052,41.6681232,-72.7826183,"27 W Main St, New Britain, CT 06051, USA",27 West Main Street,New Britain,New Britain,6052
Operating Support,Mandated,orange,,,,,2017,New Britain^City of,"$39,380",27 West Main Street New Britain CT 06052,41.6681232,-72.7826183,"27 W Main St, New Britain, CT 06051, USA",27 West Main Street,New Britain,New Britain,6052
Operating Support,ENDOW,orange,,,,,2017,Landmark Community Theatre,$500,PO Box 158 Thomaston CT 06787-1744,41.6693293,-73.0759446,"Thomaston, CT 06787, USA",PO Box 158,Thomaston,Thomaston,06787-1744
Operating Support,ENDOW,orange,,,,,2019,Landmark Community Theatre,$548,PO Box 158 Thomaston CT 06787-1744,41.6693293,-73.0759446,"Thomaston, CT 06787, USA",PO Box 158,Thomaston,Thomaston,06787-1744
Operating Support,ENDOW,orange,,,,,2020,Landmark Community Theatre,$532,PO Box 158 Thomaston CT 06787-1744,41.6693293,-73.0759446,"Thomaston, CT 06787, USA",PO Box 158,Thomaston,Thomaston,06787-1744
Operating Support,SAP,orange,,,,,2018,Landmark Community Theatre,"$3,115",PO Box 158 Thomaston CT 06787-1744,41.6693293,-73.0759446,"Thomaston, CT 06787, USA",PO Box 158,Thomaston,Thomaston,06787-1744
Operating Support,SAP,orange,,,,,2020,Landmark Community Theatre,"$5,950",PO Box 158 Thomaston CT 06787-1744,41.6693293,-73.0759446,"Thomaston, CT 06787, USA",PO Box 158,Thomaston,Thomaston,06787-1744
Operating Support,ENDOW,orange,,,,,2018,Nutmeg Symphony Orchestra,$753,PO Box 2154 Bristol CT 06011,41.67,-72.95,"Bristol, CT 06011, USA",PO Box 2154,Bristol,Bristol,6011
Operating Support,ENDOW,orange,,,,,2019,Nutmeg Symphony Orchestra,$500,PO Box 2154 Bristol CT 06011,41.67,-72.95,"Bristol, CT 06011, USA",PO Box 2154,Bristol,Bristol,6011
Operating Support,ENDOW,orange,,,,,2020,Nutmeg Symphony Orchestra,$500,PO Box 2154 Bristol CT 06011,41.67,-72.95,"Bristol, CT 06011, USA",PO Box 2154,Bristol,Bristol,6011
Operating Support,SAP,orange,,,,,2018,Nutmeg Symphony Orchestra,"$2,076",PO Box 2154 Bristol CT 06011,41.67,-72.95,"Bristol, CT 06011, USA",PO Box 2154,Bristol,Bristol,6011
Operating Support,SAP,orange,,,,,2019,Nutmeg Symphony Orchestra,"$2,000",PO Box 2154 Bristol CT 06011,41.67,-72.95,"Bristol, CT 06011, USA",PO Box 2154,Bristol,Bristol,6011
Operating Support,SAP,orange,,,,,2020,Nutmeg Symphony Orchestra,"$2,700",PO Box 2154 Bristol CT 06011,41.67,-72.95,"Bristol, CT 06011, USA",PO Box 2154,Bristol,Bristol,6011
Operating Support,ENDOW,orange,,,,,2018,New England Carousel Museum,"$2,690","95 Riverside Ave, Rte 72 Bristol CT 06010",41.671029,-72.9394847,"95 Riverside Ave, Bristol, CT 06010, USA","95 Riverside Ave, Rte 72",Bristol,Bristol,6010
Operating Support,ENDOW,orange,,,,,2019,New England Carousel Museum,"$3,801","95 Riverside Ave, Rte 72 Bristol CT 06010",41.671029,-72.9394847,"95 Riverside Ave, Bristol, CT 06010, USA","95 Riverside Ave, Rte 72",Bristol,Bristol,6010
Operating Support,ENDOW,orange,,,,,2020,New England Carousel Museum,"$1,502","95 Riverside Ave, Rte 72 Bristol CT 06010",41.671029,-72.9394847,"95 Riverside Ave, Bristol, CT 06010, USA","95 Riverside Ave, Rte 72",Bristol,Bristol,6010
Operating Support,SAP,orange,,,,,2017,"Farmington Valley Chorale, Inc","$2,256",44 Farmington Chase Cres. Farmington CT 06032,41.6991362,-72.882278,"44 Farmington Chase Crescent, Farmington, CT 06032, USA",44 Farmington Chase Cres.,Farmington,Farmington,6032
Operating Support,SAP,orange,,,,,2018,"Farmington Valley Chorale, Inc","$1,297",44 Farmington Chase Cres. Farmington CT 06032,41.6991362,-72.882278,"44 Farmington Chase Crescent, Farmington, CT 06032, USA",44 Farmington Chase Cres.,Farmington,Farmington,6032
